id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11469902,Spacious & Furnished appartment,35360630,Nicky,,Bijlmer-Oost,52.32022149637086,4.983093684459531,Entire home/apt,75,2,19,2016-07-31,3.93,1,53
13054514,Comfortable light 90 sq mtr apartment with view,72273355,Marije,,Bijlmer-Oost,52.321494807579306,4.978443345331418,Entire home/apt,115,3,3,2016-07-19,2.31,1,38
13538703,New and stylish big apartment in Amsterdam,9506432,Qing,,Bijlmer-Oost,52.31948394808429,4.979978079623521,Entire home/apt,150,1,0,,,2,340
13965563,New and cozy apartment in amsterdam,9506432,Qing,,Bijlmer-Oost,52.31894480192706,4.980928689115078,Entire home/apt,150,1,0,,,2,330
12206912,Spacious apartment & beautiful view,19015200,Keston,,Bijlmer-Oost,52.31780455911641,4.979334761978678,Entire home/apt,99,2,21,2016-07-28,5.43,1,45
7706472,Spacious With A Beautiful View,38310525,Dearing,,Bijlmer-Oost,52.3216185549668,4.9782714052738815,Entire home/apt,109,2,47,2016-07-10,3.94,1,283
3905287,B&B# green oasis with free parking,16567328,Thea,,Bijlmer-Oost,52.319784253576934,4.962587247424782,Private room,70,2,82,2016-07-30,3.46,1,19
9115414,staying in green surroundings,47499392,Ingrid,,Bijlmer-Oost,52.32093767789479,4.987733661319591,Private room,30,2,1,2016-01-01,0.14,1,0
5870618,Cosy Apartment + Wifi,19765075,JLarry,,Bijlmer-Oost,52.32319028010555,4.972298405760071,Entire home/apt,250,1,1,2015-05-07,0.07,1,0
12031955,"Big, sunny spacious house",34267211,Irene,,Bijlmer-Oost,52.32484179665963,4.982480159171627,Entire home/apt,120,5,0,,,1,0
13601947,Big apartment close to metro,29392408,Robin,,Bijlmer-Oost,52.32030858367713,4.979124507863993,Entire home/apt,120,2,2,2016-07-19,1.54,1,5
4831606,Room in Amsterdam in a new house!! Free Bicycle,24314617,Jorim,,Bijlmer-Oost,52.32727036486493,4.967351995112772,Private room,39,3,13,2016-07-11,0.67,1,226
